,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
MCLACCYSR_pos,1016.0,0.0009275570041451275,0.7258969584235425,0.005227772098772046,MCLACCYSR
MCLOR_neg,1016.0,0.0009275570041451275,0.7258969584235425,0.005227772098772046,MCLOR
MCPST_pos,929.0,0.016863572672999632,0.41345430582837983,0.043395930276776,MCPST
MDH_neg,694.0,0.9282266560823891,-0.0731081613564535,0.9526099234660459,MDH
MDH_pos,969.0,0.004899672444466499,0.737427832485897,0.01751047179217861,MDH
MDHm_neg,854.0,0.11073935662349187,0.40329954285409464,0.175771887382994,MDHm
MDHm_pos,694.0,0.9282266560823891,-0.0731081613564535,0.9526099234660459,MDHm
MDHx_neg,879.0,0.06291258855031737,0.30697763096392594,0.11691539428972493,MDHx
MDRPD_pos,862.0,0.09302419943537651,0.37696576434406864,0.1557045752964092,MDRPD
ME1m_pos,854.0,0.11073935662349187,0.40329954285409464,0.175771887382994,ME1m
ME2_pos,919.0,0.022389356971530383,0.5636688424283258,0.05330651611365752,ME2
ME2m_pos,854.0,0.11073935662349187,0.40329954285409464,0.175771887382994,ME2m
MECOALm_neg,866.0,0.08506134142764502,0.12137763892406304,0.1468076766206042,MECOALm
MECOALm_pos,866.0,0.08506134142764502,0.12137763892406304,0.1468076766206042,MECOALm
MECOAS1m_neg,866.0,0.08506134142764502,0.12137763892406304,0.1468076766206042,MECOAS1m
MECOAS1m_pos,866.0,0.08506134142764502,0.12137763892406304,0.1468076766206042,MECOAS1m
MELATNOX_pos,976.0,0.0038802387023104076,0.8309529645585141,0.014822511842825757,MELATNOX
MEOHt2_neg,795.0,0.3322240328040488,0.21416168436301142,0.41838323252026366,MEOHt2
MEOHt2_pos,967.0,0.005232471205415846,0.211577023454565,0.01831897760103837,MEOHt2
MEOHtly_pos,914.0,0.02570029287543257,0.4169280175257048,0.058826635756149916,MEOHtly
MEPIVESSte_pos,929.0,0.016863572672999632,0.5773561855838886,0.043395930276776,MEPIVESSte
MERCPLACCYSt_pos,1016.0,0.0009275570041451275,0.7258969584235425,0.005227772098772046,MERCPLACCYSt
METATB0tc_pos,711.0,0.9366516291374882,0.032358051762784314,0.9583953276710371,METATB0tc
METAT_pos,900.0,0.037310514567581235,0.3655852515492777,0.07937719621494077,METAT
METLEUex_pos,1227.0,2.895601367445307e-08,1.4933915597110925,2.4887693753192414e-06,METLEUex
METS_pos,860.0,0.09722426420288219,0.32509941882233495,0.1605461192745,METS
METt4_pos,617.0,0.36490373859308245,-0.22235139280992913,0.44933347180623834,METt4
METtec_neg,575.0,0.17664959379219103,-0.3728301040637124,0.2522098436285518,METtec
METtec_pos,664.0,0.6832793767456962,-0.04472479410002998,0.751476166747186,METtec
METyLATthc_pos,818.0,0.22498476041996796,0.26775842481881446,0.30597215440025705,METyLATthc
MEVK1c_pos,978.0,0.00362666151849406,0.6239970850805799,0.014233404452719837,MEVK1c
MEVK1x_pos,978.0,0.00362666151849406,0.6239970850805799,0.014233404452719837,MEVK1x
MG1er_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MG1er
MG2er_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MG2er
MG3er_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MG3er
MGCHrm_neg,744.0,0.6677874082051052,0.0874211297803081,0.737268179001012,MGCHrm
MGCHrm_pos,755.0,0.5852337788598503,0.11891946961471862,0.660116053713965,MGCHrm
MGSA2_pos,963.0,0.005960006150515739,0.6413065560374435,0.0202475307761592,MGSA2
MGSA_pos,963.0,0.005960006150515739,0.6413065560374435,0.0202475307761592,MGSA
MHISOR_pos,784.0,0.39361789707252604,0.19905223434451222,0.47784545555626573,MHISOR
MI1345PP_pos,935.0,0.014157112095153645,0.48544030169858843,0.03814431926578231,MI1345PP
MI134P4P_pos,920.0,0.021773617636058236,0.42311779118219806,0.05234804016277497,MI134P4P
MI134PP_pos,935.0,0.014157112095153645,0.48544030169858843,0.03814431926578231,MI134PP
MI13PP_pos,920.0,0.021773617636058236,0.42311779118219806,0.05234804016277497,MI13PP
MI145PK_pos,935.0,0.014157112095153645,0.48544030169858843,0.03814431926578231,MI145PK
MI145PP_pos,947.0,0.009868067108226424,0.5958174457832839,0.02965595692140074,MI145PP
MI14P4P_pos,928.0,0.01735630453250809,0.4939196578868334,0.04433207651022497,MI14P4P
MI14PP_pos,947.0,0.009868067108226424,0.5958174457832839,0.02965595692140074,MI14PP
MI14Ptn_neg,901.0,0.036353870632839215,0.527716013934127,0.0782131459547567,MI14Ptn
MI1PP_pos,825.0,0.1978992036791376,0.19937022791761902,0.27635152812708164,MI1PP
MI1PS_pos,892.0,0.04576304184331678,0.32292990367633023,0.09168609432244935,MI1PS
MI1P_Dtn_neg,910.0,0.028646156927433275,0.48274146960249664,0.06411815593523151,MI1P_Dtn
MI34PP_pos,935.0,0.014157112095153645,0.48544030169858843,0.03814431926578231,MI34PP
MI3PP_pos,935.0,0.014157112095153645,0.48544030169858843,0.03814431926578231,MI3PP
MI4PP_pos,947.0,0.009868067108226424,0.5958174457832839,0.02965595692140074,MI4PP
MLTG1e_pos,440.0,0.005406413411786003,-0.5162760406487289,0.01873714648157286,MLTG1e
MM5ag_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM5ag
MM5bg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM5bg
MM5cg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM5cg
MM6B1ag_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM6B1ag
MM6B1bg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM6B1bg
MM6B2g_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM6B2g
MM6ag_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM6ag
MM6bg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM6bg
MM7Ag_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM7Ag
MM7B1g_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM7B1g
MM7B2g_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM7B2g
MM7Cag_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM7Cag
MM7Cbg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM7Cbg
MM8Ag_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM8Ag
MM8Ber_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM8Ber
MM8Cg_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,MM8Cg
MMCDm_pos,823.0,0.2053822551043344,0.3570002415002176,0.2844900052573335,MMCDm
MMEm_neg,802.0,0.29656669327014296,0.20077495038542773,0.38016267392347186,MMEm
MMEm_pos,578.0,0.18705162515949247,-0.18219582938439968,0.26399157935071227,MMEm
MMMm_neg,876.0,0.06754697774789475,0.4137065078641796,0.12378811806890307,MMMm
MMMm_pos,802.0,0.29656669327014296,0.20077495038542773,0.38016267392347186,MMMm
MMSAD1m_pos,761.0,0.542299728409142,0.12765246133576616,0.6202350187194379,MMSAD1m
MMSAD3m_pos,817.0,0.22906057639144584,0.2058914689017716,0.31028773114018554,MMSAD3m
MMTSADm_pos,578.0,0.18705162515949247,-0.18219582938439968,0.26399157935071227,MMTSADm
MOGAT_pos,1155.0,1.712973146743831e-06,1.0518208809326048,5.662693921639703e-05,MOGAT
MTAP_pos,862.0,0.09302419943537651,0.37696576434406864,0.1557045752964092,MTAP
MTHFC_neg,661.0,0.6600936756849025,-0.006381034001403625,0.7306510164213441,MTHFC
MTHFC_pos,823.0,0.2053822551043344,0.3321836362122013,0.2844900052573335,MTHFC
MTHFCm_neg,874.0,0.07078992055863702,0.4580670981062206,0.1275554228933931,MTHFCm
MTHFCm_pos,661.0,0.6600936756849025,-0.006381034001403625,0.7306510164213441,MTHFCm
MTHFD2_neg,1026.0,0.0006317651182567119,0.5565262006357534,0.003963519117822218,MTHFD2
MTHFD2_pos,1029.0,0.0005618569133648872,0.6148266238028736,0.0036309474965197036,MTHFD2
MTHFD2m_neg,1134.0,5.064572687477848e-06,0.8897000092972847,0.00013393846845806802,MTHFD2m
MTHFD2m_pos,1164.0,1.0607992296738712e-06,0.963241148455483,3.879816757041244e-05,MTHFD2m
MTHFD_neg,1029.0,0.0005618569133648872,0.6148266238028736,0.0036309474965197036,MTHFD
MTHFD_pos,1026.0,0.0006317651182567119,0.5565262006357534,0.003963519117822218,MTHFD
MTHFDm_neg,1164.0,1.0607992296738712e-06,0.963241148455483,3.879816757041244e-05,MTHFDm
MTHFDm_pos,1134.0,5.064572687477848e-06,0.8897000092972847,0.00013393846845806802,MTHFDm
MTHFR3_pos,816.0,0.23318867523021036,0.1809302014805724,0.3141468124770624,MTHFR3
MTHFTe_pos,665.0,0.45830203230305355,-0.2506913646505907,0.5407146146389492,MTHFTe
MTHGXLt_pos,962.0,0.006155585053768599,0.6776175041944886,0.020747942563584747,MTHGXLt
MTRI_pos,862.0,0.09302419943537651,0.37696576434406864,0.1557045752964092,MTRI
N2M2NMASNt_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,N2M2NMASNt
N2M2NMASNtly_pos,925.0,0.018911037751801144,0.38974326120964886,0.04690919754018206,N2M2NMASNtly
N3Tg_pos,899.0,0.03828850328406532,0.40207662210836126,0.08085741664042788,N3Tg
N4Tg_pos,937.0,0.013344284149729447,0.4876221731501666,0.03670211912541587,N4Tg
NACASPAH_pos,822.0,0.2091999867610156,0.17285493793314952,0.2888472106362938,NACASPAH
NACASPtm_pos,822.0,0.2091999867610156,0.17285493793314952,0.2888472106362938,NACASPtm
NACHEX10ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX10ly
NACHEX11ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX11ly
NACHEX12ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX12ly
NACHEX13ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX13ly
NACHEX14ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX14ly
NACHEX15ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX15ly
NACHEX16ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX16ly
NACHEX17ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX17ly
NACHEX18ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX18ly
NACHEX19ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX19ly
NACHEX1ly_pos,903.0,0.03450317726673284,0.4862770524136925,0.07469894423364452,NACHEX1ly
NACHEX20ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX20ly
NACHEX21ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX21ly
NACHEX22ly_pos,925.0,0.018911037751801144,0.41985718568491703,0.04690919754018206,NACHEX22ly
NACHEX23ly_pos,899.0,0.03828850328406532,0.40207662210836126,0.08085741664042788,NACHEX23ly
NACHEX24ly_pos,899.0,0.03828850328406532,0.40207662210836126,0.08085741664042788,NACHEX24ly
NACHEX25ly_pos,899.0,0.03828850328406532,0.40207662210836126,0.08085741664042788,NACHEX25ly
NACHEX26ly_pos,899.0,0.03828850328406532,0.40207662210836126,0.08085741664042788,NACHEX26ly
NACHEX27ly_pos,936.0,0.013745392758392982,0.3502590179000744,0.03750528595504371,NACHEX27ly
NACHEX2ly_pos,903.0,0.03450317726673284,0.4862770524136925,0.07469894423364452,NACHEX2ly
