,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r2070_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2070
r2071_pos,964.0,0.005770044512800732,0.2766861456883712,0.018713270913723466,r2071
r2073_pos,740.0,0.6989058824894727,-0.009896934029924984,0.7510853382780306,r2073
r2079_neg,1007.0,0.0012987742710683483,0.5272339731228151,0.006296357463970071,r2079
r2079_pos,1007.0,0.0012987742710683483,0.5272339731228151,0.006296357463970071,r2079
r2080_neg,983.0,0.0030572954769479644,0.5095410265736484,0.012057589584704253,r2080
r2080_pos,983.0,0.0030572954769479644,0.5095410265736484,0.012057589584704253,r2080
r2081_neg,983.0,0.0030572954769479644,0.5169690715185592,0.012057589584704253,r2081
r2081_pos,983.0,0.0030572954769479644,0.510649242177488,0.012057589584704253,r2081
r2082_neg,983.0,0.0030572954769479644,0.5169690715185592,0.012057589584704253,r2082
r2082_pos,983.0,0.0030572954769479644,0.5169690715185592,0.012057589584704253,r2082
r2083_neg,1007.0,0.0012987742710683483,0.5268595392821354,0.006296357463970071,r2083
r2083_pos,1007.0,0.0012987742710683483,0.5268595392821354,0.006296357463970071,r2083
r2084_neg,983.0,0.0030572954769479644,0.5169690715185592,0.012057589584704253,r2084
r2084_pos,983.0,0.0030572954769479644,0.5169690715185592,0.012057589584704253,r2084
r2085_neg,1007.0,0.0012987742710683483,0.5272339731228151,0.006296357463970071,r2085
r2085_pos,1007.0,0.0012987742710683483,0.5272339731228151,0.006296357463970071,r2085
r2086_neg,1023.0,0.0007096961921797759,0.5463762921330845,0.003930393742283759,r2086
r2086_pos,1023.0,0.0007096961921797759,0.5463762921330845,0.003930393742283759,r2086
r2087_neg,984.0,0.002953709266007397,0.5091495377729297,0.011805804313980636,r2087
r2087_pos,984.0,0.002953709266007397,0.5091495377729297,0.011805804313980636,r2087
r2088_neg,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2088
r2088_pos,984.0,0.002953709266007397,0.5116761305606945,0.011805804313980636,r2088
r2089_neg,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2089
r2089_pos,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2089
r2090_neg,1023.0,0.0007096961921797759,0.5459770740463631,0.003930393742283759,r2090
r2090_pos,1023.0,0.0007096961921797759,0.5459770740463631,0.003930393742283759,r2090
r2091_neg,1007.0,0.0012987742710683483,0.5329758499751267,0.006296357463970071,r2091
r2091_pos,1007.0,0.0012987742710683483,0.5329758499751267,0.006296357463970071,r2091
r2092_neg,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2092
r2092_pos,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2092
r2093_neg,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2093
r2093_pos,980.0,0.0033882454125876127,0.5154244028784745,0.012703490402329345,r2093
r2094_neg,984.0,0.002953709266007397,0.5091495377729297,0.011805804313980636,r2094
r2094_pos,984.0,0.002953709266007397,0.5091495377729297,0.011805804313980636,r2094
r2095_neg,984.0,0.002953709266007397,0.5116761305606945,0.011805804313980636,r2095
r2095_pos,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2095
r2096_neg,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2096
r2096_pos,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2096
r2097_neg,1023.0,0.0007096961921797759,0.5459770740463631,0.003930393742283759,r2097
r2097_pos,1023.0,0.0007096961921797759,0.5459770740463631,0.003930393742283759,r2097
r2098_neg,1007.0,0.0012987742710683483,0.5329758499751267,0.006296357463970071,r2098
r2098_pos,1007.0,0.0012987742710683483,0.5329758499751267,0.006296357463970071,r2098
r2099_neg,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2099
r2099_pos,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2099
r2100_neg,984.0,0.002953709266007397,0.5091495377729297,0.011805804313980636,r2100
r2100_pos,984.0,0.002953709266007397,0.5091495377729297,0.011805804313980636,r2100
r2101_neg,982.0,0.003164184589353326,0.5084546694653581,0.01207118872821015,r2101
r2101_pos,982.0,0.003164184589353326,0.5150514630587846,0.01207118872821015,r2101
r2102_neg,983.0,0.0030572954769479644,0.5561854661321152,0.012057589584704253,r2102
r2102_pos,982.0,0.003164184589353326,0.5150514630587846,0.01207118872821015,r2102
r2103_neg,982.0,0.003164184589353326,0.5121379935540157,0.01207118872821015,r2103
r2103_pos,982.0,0.003164184589353326,0.5150514630587846,0.01207118872821015,r2103
r2104_neg,981.0,0.00327446953234239,0.519722752160787,0.01245556367512079,r2104
r2104_pos,983.0,0.0030572954769479644,0.5169690715185592,0.012057589584704253,r2104
r2105_neg,980.0,0.0033882454125876127,0.5383177665655517,0.012703490402329345,r2105
r2105_pos,984.0,0.002953709266007397,0.5205248603864197,0.011805804313980636,r2105
r2106_neg,981.0,0.00327446953234239,0.5094429466080922,0.01245556367512079,r2106
r2106_pos,982.0,0.003164184589353326,0.5150514630587846,0.01207118872821015,r2106
r2107_neg,986.0,0.0027560845019113317,0.5256424850395399,0.011334809452479895,r2107
